author.id,u_min,u_max,u_mean,u_std,Cat,is_retweet,Label,retweet
u5805,0,16,7.67,8.02,Twitter_User,,u5805,
u5806,1,1,1,,Twitter_User,,u5806,
u5807,0,2888,608.4,1274.61,Twitter_User,,u5807,
u5808,2,435,108.33,166.72,Twitter_User,,u5808,
u5809,14,14,14,,Twitter_User,,u5809,
u581,5,5,5,,Twitter_User,,u581,
u5810,2995,2995,2995,,Twitter_User,,u5810,
u5811,2,2,2,,Twitter_User,,u5811,
u5812,0,0,0,,Twitter_User,,u5812,
u5813,404,404,404,,Twitter_User,,u5813,
u5814,0,0,0,0,Twitter_User,,u5814,
u5815,0,0,0,,Twitter_User,,u5815,
u5816,0,1,0.33,0.58,Twitter_User,,u5816,
u5817,1,1,1,,Twitter_User,,u5817,
u5818,2095,2095,2095,,Twitter_User,,u5818,
u5819,0,0,0,0,Twitter_User,,u5819,
u582,1,3,2,1.41,Twitter_User,,u582,
u5820,2888,2995,2941.5,75.66,Twitter_User,,u5820,
u5821,0,0,0,,Twitter_User,,u5821,
u5822,2888,2888,2888,,Twitter_User,,u5822,
u5823,1,2,1.33,0.58,Twitter_User,,u5823,
u5824,26,26,26,,Twitter_User,,u5824,
u5825,404,404,404,,Twitter_User,,u5825,
u5826,6,6,6,,Twitter_User,,u5826,
u5827,0,0,0,,Twitter_User,,u5827,
u5828,0,0,0,,Twitter_User,,u5828,
u5829,0,0,0,,Twitter_User,,u5829,
u583,2095,2095,2095,,Twitter_User,,u583,
u5830,1,125,63,87.68,Twitter_User,,u5830,
u5831,0,0,0,,Twitter_User,,u5831,
u5832,0,0,0,,Twitter_User,,u5832,
u5833,0,0,0,,Twitter_User,,u5833,
u5834,0,0,0,,Twitter_User,,u5834,
u5835,0,0,0,,Twitter_User,,u5835,
u5836,0,0,0,,Twitter_User,,u5836,
u5837,0,0,0,,Twitter_User,,u5837,
u5838,0,0,0,,Twitter_User,,u5838,
u5839,435,435,435,,Twitter_User,,u5839,
u584,0,0,0,,Twitter_User,,u584,
u5840,72,72,72,,Twitter_User,,u5840,
u5841,17,17,17,,Twitter_User,,u5841,
u5842,0,0,0,,Twitter_User,,u5842,
u5843,3263,3263,3263,,Twitter_User,,u5843,
u5844,29,29,29,,Twitter_User,,u5844,
u5845,0,1,0.33,0.58,Twitter_User,,u5845,
u5846,0,66,33,46.67,Twitter_User,,u5846,
u5847,0,16,5.33,9.24,Twitter_User,,u5847,
u5848,2888,2888,2888,,Twitter_User,,u5848,
u5849,0,2095,719.67,1191.5,Twitter_User,,u5849,
u585,875,875,875,,Twitter_User,,u585,
u5850,404,404,404,,Twitter_User,,u5850,
u5851,0,1,0.33,0.58,Twitter_User,,u5851,
u5852,3,3,3,,Twitter_User,,u5852,
u5853,1,1,1,,Twitter_User,,u5853,
u5854,0,0,0,,Twitter_User,,u5854,
u5855,42,42,42,,Twitter_User,,u5855,
u5856,875,875,875,,Twitter_User,,u5856,
u5857,2888,2888,2888,,Twitter_User,,u5857,
u5858,0,0,0,,Twitter_User,,u5858,
u5859,0,0,0,,Twitter_User,,u5859,
u586,152,152,152,,Twitter_User,,u586,
u5860,14,14,14,,Twitter_User,,u5860,
u5861,0,0,0,,Twitter_User,,u5861,
u5862,99,99,99,,Twitter_User,,u5862,
u5863,0,0,0,0,Twitter_User,,u5863,
u5864,961,961,961,,Twitter_User,,u5864,
u5865,0,199,16.05,47.88,Twitter_User,,u5865,
u5866,1,2095,709.33,1200.12,Twitter_User,,u5866,
u5867,0,0,0,,Twitter_User,,u5867,
u5868,2,2,2,,Twitter_User,,u5868,
u5869,561,561,561,,Twitter_User,,u5869,
u587,2995,2995,2995,,Twitter_User,,u587,
u5870,2,2,2,,Twitter_User,,u5870,
u5871,0,9,3,5.2,Twitter_User,,u5871,
u5872,30,30,30,,Twitter_User,,u5872,
u5873,0,435,217.5,307.59,Twitter_User,,u5873,
u5874,1,2995,246.6,768.25,Twitter_User,,u5874,
u5875,0,0,0,,Twitter_User,,u5875,
u5876,2888,2888,2888,,Twitter_User,,u5876,
u5877,1,1,1,,Twitter_User,,u5877,
u5878,0,0,0,0,Twitter_User,,u5878,
u5879,806,2095,1450.5,911.46,Twitter_User,,u5879,
u588,0,0,0,,Twitter_User,,u588,
u5880,0,0,0,,Twitter_User,,u5880,
u5881,0,0,0,,Twitter_User,,u5881,
u5882,0,3,1.33,1.21,Twitter_User,,u5882,
u5883,0,1,0.5,0.71,Twitter_User,,u5883,
u5884,0,312,17.5,65.84,Twitter_User,,u5884,
u5885,33,33,33,,Twitter_User,,u5885,
u5886,312,312,312,,Twitter_User,,u5886,
u5887,1,1,1,,Twitter_User,,u5887,
u5888,42,42,42,,Twitter_User,,u5888,
u5889,1,1,1,,Twitter_User,,u5889,
u589,0,0,0,,Twitter_User,,u589,
u5890,1,1,1,,Twitter_User,,u5890,
u5891,3429,3429,3429,,Twitter_User,,u5891,
u5892,1,2,1.5,0.71,Twitter_User,,u5892,
u5893,0,0,0,,Twitter_User,,u5893,
u5894,2888,2888,2888,,Twitter_User,,u5894,
u5895,13,125,69,79.2,Twitter_User,,u5895,
u5896,0,0,0,,Twitter_User,,u5896,
u5897,0,0,0,,Twitter_User,,u5897,
u5898,0,0,0,,Twitter_User,,u5898,
u5899,0,0,0,,Twitter_User,,u5899,
u59,0,0,0,0,Twitter_User,,u59,
u590,728,728,728,,Twitter_User,,u590,
u5900,1,1,1,,Twitter_User,,u5900,
u5901,0,1,0.5,0.71,Twitter_User,,u5901,
u5902,0,0,0,,Twitter_User,,u5902,
u5903,1,1,1,,Twitter_User,,u5903,
u5904,2995,2995,2995,,Twitter_User,,u5904,
u5905,2888,2888,2888,,Twitter_User,,u5905,
u5906,0,0,0,,Twitter_User,,u5906,
u5907,19,19,19,,Twitter_User,,u5907,
u5908,0,0,0,,Twitter_User,,u5908,
u5909,0,0,0,,Twitter_User,,u5909,
u591,0,0,0,,Twitter_User,,u591,
u5910,329,329,329,,Twitter_User,,u5910,
u5911,0,0,0,,Twitter_User,,u5911,
u5912,0,21,3.11,5.6,Twitter_User,,u5912,
u5913,0,999,333,576.77,Twitter_User,,u5913,
u5914,9,9,9,,Twitter_User,,u5914,
u5915,3,3,3,,Twitter_User,,u5915,
u5916,0,0,0,,Twitter_User,,u5916,
u5917,0,0,0,,Twitter_User,,u5917,
u5918,0,0,0,,Twitter_User,,u5918,
u5919,0,0,0,,Twitter_User,,u5919,
u592,806,806,806,,Twitter_User,,u592,
u5920,0,0,0,,Twitter_User,,u5920,
u5921,0,2,0.67,1.15,Twitter_User,,u5921,
u5922,0,0,0,,Twitter_User,,u5922,
u5923,119,119,119,,Twitter_User,,u5923,
u5924,806,806,806,,Twitter_User,,u5924,
u5925,561,561,561,,Twitter_User,,u5925,
u5926,0,2,0.29,0.61,Twitter_User,,u5926,
u5927,2,28,15,18.38,Twitter_User,,u5927,
u5928,3,3,3,,Twitter_User,,u5928,
u5929,4,35,15.67,12.68,Twitter_User,,u5929,
u593,0,0,0,,Twitter_User,,u593,
u5930,0,0,0,,Twitter_User,,u5930,
u5931,0,202,67.33,116.62,Twitter_User,,u5931,
u5932,0,0,0,,Twitter_User,,u5932,
u5933,0,0,0,,Twitter_User,,u5933,
u5934,4,88,46,59.4,Twitter_User,,u5934,
u5935,25,25,25,,Twitter_User,,u5935,
u5936,0,0,0,,Twitter_User,,u5936,
u5937,5,5,5,,Twitter_User,,u5937,
u5938,0,0,0,0,Twitter_User,,u5938,
u5939,2888,2888,2888,,Twitter_User,,u5939,
u594,0,0,0,,Twitter_User,,u594,
u5940,0,0,0,,Twitter_User,,u5940,
u5941,0,6,0.51,1.27,Twitter_User,,u5941,
u5942,0,0,0,,Twitter_User,,u5942,
u5943,0,0,0,,Twitter_User,,u5943,
u5944,0,0,0,,Twitter_User,,u5944,
u5945,12,12,12,,Twitter_User,,u5945,
u5946,0,0,0,,Twitter_User,,u5946,
u5947,0,0,0,,Twitter_User,,u5947,
u5948,8,10,9,1.41,Twitter_User,,u5948,
u5949,49,49,49,,Twitter_User,,u5949,
u595,2888,2888,2888,,Twitter_User,,u595,
u5950,0,0,0,,Twitter_User,,u5950,
u5951,3,3,3,,Twitter_User,,u5951,
u5952,0,0,0,,Twitter_User,,u5952,
u5953,7,7,7,,Twitter_User,,u5953,
u5954,1,14,5.25,5.97,Twitter_User,,u5954,
u5955,8,2888,971.33,1659.89,Twitter_User,,u5955,
u5956,0,0,0,,Twitter_User,,u5956,
u5957,90,90,90,,Twitter_User,,u5957,
u5958,9,90,37.33,45.65,Twitter_User,,u5958,
u5959,90,90,90,,Twitter_User,,u5959,
u596,2095,2095,2095,,Twitter_User,,u596,
u5960,961,961,961,,Twitter_User,,u5960,
u5961,231,231,231,,Twitter_User,,u5961,
u5962,4,20,13,8.19,Twitter_User,,u5962,
u5963,23,23,23,,Twitter_User,,u5963,
u5964,329,329,329,,Twitter_User,,u5964,
u5965,1,1,1,0,Twitter_User,,u5965,
u5966,49,49,49,,Twitter_User,,u5966,
u5967,0,0,0,,Twitter_User,,u5967,
u5968,0,0,0,,Twitter_User,,u5968,
u5969,0,0,0,,Twitter_User,,u5969,
u597,0,0,0,,Twitter_User,,u597,
u5970,2995,2995,2995,,Twitter_User,,u5970,
u5971,0,0,0,,Twitter_User,,u5971,
u5972,0,0,0,,Twitter_User,,u5972,
u5973,0,3,1.25,1.26,Twitter_User,,u5973,
u5974,9,9,9,0,Twitter_User,,u5974,
u5975,0,0,0,,Twitter_User,,u5975,
u5976,0,0,0,,Twitter_User,,u5976,
u5977,0,0,0,,Twitter_User,,u5977,
u5978,0,0,0,,Twitter_User,,u5978,
u5979,1,1,1,,Twitter_User,,u5979,
u598,0,0,0,,Twitter_User,,u598,
u5980,0,0,0,,Twitter_User,,u5980,
u5981,0,0,0,,Twitter_User,,u5981,
u5982,0,0,0,,Twitter_User,,u5982,
u5983,0,0,0,,Twitter_User,,u5983,
u5984,0,3429,1714.5,2424.67,Twitter_User,,u5984,
u5985,329,329,329,,Twitter_User,,u5985,
u5986,131,131,131,,Twitter_User,,u5986,
u5987,1,1,1,,Twitter_User,,u5987,
u5988,15,70,42.5,38.89,Twitter_User,,u5988,
u5989,14,14,14,,Twitter_User,,u5989,
u599,2,312,29.5,67.32,Twitter_User,,u599,
u5990,1,1,1,0,Twitter_User,,u5990,
u5991,0,0,0,,Twitter_User,,u5991,
u5992,0,0,0,,Twitter_User,,u5992,
u5993,2,2,2,,Twitter_User,,u5993,
u5994,119,435,277,223.45,Twitter_User,,u5994,
u5995,12,12,12,,Twitter_User,,u5995,
u5996,375,375,375,,Twitter_User,,u5996,
u5997,561,561,561,,Twitter_User,,u5997,
u5998,0,0,0,,Twitter_User,,u5998,
u5999,7,2995,1501,2112.84,Twitter_User,,u5999,
u6,0,0,0,,Twitter_User,,u6,
u60,52,52,52,,Twitter_User,,u60,
u600,0,0,0,,Twitter_User,,u600,
u6000,0,0,0,,Twitter_User,,u6000,
u6001,0,0,0,0,Twitter_User,,u6001,
u6002,23,23,23,,Twitter_User,,u6002,
u6003,0,0,0,,Twitter_User,,u6003,
u6004,2,2,2,,Twitter_User,,u6004,
u6005,728,728,728,,Twitter_User,,u6005,
u6006,1,2,1.5,0.71,Twitter_User,,u6006,
u6007,0,0,0,0,Twitter_User,,u6007,
u6008,169,169,169,,Twitter_User,,u6008,
u6009,73,73,73,,Twitter_User,,u6009,
u601,0,8,3,4.36,Twitter_User,,u601,
u6010,202,202,202,,Twitter_User,,u6010,
u6011,3263,3263,3263,,Twitter_User,,u6011,
u6012,0,0,0,,Twitter_User,,u6012,
u6013,0,0,0,,Twitter_User,,u6013,
u6014,2,7,4.5,3.54,Twitter_User,,u6014,
u6015,0,0,0,,Twitter_User,,u6015,
u6016,0,0,0,,Twitter_User,,u6016,
u6017,7,7,7,,Twitter_User,,u6017,
u6018,5,5,5,,Twitter_User,,u6018,
u6019,219,219,219,,Twitter_User,,u6019,
u602,2,2,2,,Twitter_User,,u602,
u6020,18,18,18,,Twitter_User,,u6020,
u6021,0,0,0,,Twitter_User,,u6021,
u6022,30,30,30,,Twitter_User,,u6022,
u6023,1,1,1,,Twitter_User,,u6023,
u6024,0,0,0,,Twitter_User,,u6024,
u6025,0,0,0,,Twitter_User,,u6025,
u6026,28,28,28,,Twitter_User,,u6026,
u6027,0,0,0,,Twitter_User,,u6027,
u6028,1,1,1,,Twitter_User,,u6028,
u6029,0,33,16.5,23.33,Twitter_User,,u6029,
u603,2095,2095,2095,,Twitter_User,,u603,
u6030,1,1,1,,Twitter_User,,u6030,
u6031,0,0,0,,Twitter_User,,u6031,
u6032,1,1,1,,Twitter_User,,u6032,
u6033,0,0,0,0,Twitter_User,,u6033,
u6034,0,0,0,,Twitter_User,,u6034,
u6035,4,15,8.67,5.69,Twitter_User,,u6035,
u6036,0,0,0,,Twitter_User,,u6036,
u6037,0,0,0,,Twitter_User,,u6037,
u6038,0,23,6.5,11.09,Twitter_User,,u6038,
u6039,0,0,0,,Twitter_User,,u6039,
u604,0,3429,1714.5,2424.67,Twitter_User,,u604,
u6040,0,0,0,0,Twitter_User,,u6040,
u6041,0,0,0,,Twitter_User,,u6041,
u6042,312,312,312,,Twitter_User,,u6042,
u6043,0,0,0,0,Twitter_User,,u6043,
u6044,0,0,0,,Twitter_User,,u6044,
u6045,0,0,0,,Twitter_User,,u6045,
u6046,5,5,5,,Twitter_User,,u6046,
u6047,0,0,0,,Twitter_User,,u6047,
u6048,0,3263,1631.5,2307.29,Twitter_User,,u6048,
u6049,0,0,0,,Twitter_User,,u6049,
u605,875,3263,2069,1688.57,Twitter_User,,u605,
u6050,8,8,8,,Twitter_User,,u6050,
u6051,11,2995,629.6,1322.48,Twitter_User,,u6051,
u6052,0,0,0,,Twitter_User,,u6052,
u6053,1,1,1,,Twitter_User,,u6053,
u6054,12,12,12,,Twitter_User,,u6054,
u6055,0,0,0,,Twitter_User,,u6055,
u6056,0,0,0,,Twitter_User,,u6056,
u6057,0,0,0,,Twitter_User,,u6057,
u6058,0,0,0,,Twitter_User,,u6058,
u6059,0,0,0,,Twitter_User,,u6059,
u606,0,0,0,,Twitter_User,,u606,
u6060,9,9,9,,Twitter_User,,u6060,
u6061,0,0,0,,Twitter_User,,u6061,
u6062,3429,3429,3429,,Twitter_User,,u6062,
u6063,0,0,0,,Twitter_User,,u6063,
u6064,5,5,5,,Twitter_User,,u6064,
u6065,3263,3263,3263,,Twitter_User,,u6065,
u6066,0,2,0.67,1.15,Twitter_User,,u6066,
u6067,3263,3263,3263,,Twitter_User,,u6067,
u6068,404,404,404,,Twitter_User,,u6068,
u6069,35,35,35,,Twitter_User,,u6069,
u607,0,0,0,,Twitter_User,,u607,
u6070,561,561,561,,Twitter_User,,u6070,
u6071,0,404,202,285.67,Twitter_User,,u6071,
u6072,0,0,0,,Twitter_User,,u6072,
u6073,36,36,36,,Twitter_User,,u6073,
u6074,0,0,0,,Twitter_User,,u6074,
u6075,231,231,231,,Twitter_User,,u6075,
u6076,1,1,1,0,Twitter_User,,u6076,
u6077,5,5,5,,Twitter_User,,u6077,
u6078,0,0,0,,Twitter_User,,u6078,
u6079,312,312,312,,Twitter_User,,u6079,
u608,435,435,435,,Twitter_User,,u608,
u6080,2,2,2,0,Twitter_User,,u6080,
u6081,73,73,73,,Twitter_User,,u6081,
u6082,1,1,1,,Twitter_User,,u6082,
u6083,0,23,2.45,6.83,Twitter_User,,u6083,
u6084,3263,3263,3263,,Twitter_User,,u6084,
u6085,0,806,403,569.93,Twitter_User,,u6085,
u6086,0,1,0.11,0.33,Twitter_User,,u6086,
u6087,14,23,18.5,6.36,Twitter_User,,u6087,
u6088,3,24,14.33,10.6,Twitter_User,,u6088,
u6089,2,2,2,,Twitter_User,,u6089,
u609,0,0,0,,Twitter_User,,u609,
u6090,7,7,7,,Twitter_User,,u6090,
u6091,0,0,0,,Twitter_User,,u6091,
u6092,999,999,999,,Twitter_User,,u6092,
u6093,0,0,0,,Twitter_User,,u6093,
u6094,2,2,2,,Twitter_User,,u6094,
u6095,0,2995,499.33,1222.62,Twitter_User,,u6095,
u6096,1,1,1,,Twitter_User,,u6096,
u6097,3263,3263,3263,,Twitter_User,,u6097,
u6098,0,0,0,,Twitter_User,,u6098,
u6099,0,0,0,,Twitter_User,,u6099,
u61,0,0,0,,Twitter_User,,u61,
u610,435,435,435,,Twitter_User,,u610,
u6100,2995,2995,2995,,Twitter_User,,u6100,
u6101,2095,2095,2095,,Twitter_User,,u6101,
u6102,2,7,4.5,3.54,Twitter_User,,u6102,
u6103,0,0,0,,Twitter_User,,u6103,
u6104,60,2888,1474,1999.7,Twitter_User,,u6104,
u6105,169,169,169,,Twitter_User,,u6105,
u6106,0,0,0,,Twitter_User,,u6106,
u6107,219,219,219,,Twitter_User,,u6107,
u6108,3263,3263,3263,,Twitter_User,,u6108,
u6109,6,22,12.4,6.35,Twitter_User,,u6109,
u611,0,0,0,,Twitter_User,,u611,
u6110,0,0,0,,Twitter_User,,u6110,
u6111,0,0,0,,Twitter_User,,u6111,
u6112,3263,3263,3263,,Twitter_User,,u6112,
u6113,0,0,0,,Twitter_User,,u6113,
u6114,34,34,34,,Twitter_User,,u6114,
u6115,0,35,17.5,24.75,Twitter_User,,u6115,
u6116,0,0,0,,Twitter_User,,u6116,
u6117,0,0,0,0,Twitter_User,,u6117,
u6118,0,0,0,,Twitter_User,,u6118,
u6119,8,8,8,,Twitter_User,,u6119,
u612,435,435,435,,Twitter_User,,u612,
u6120,2888,2888,2888,,Twitter_User,,u6120,
u6121,0,4,0.83,0.85,Twitter_User,,u6121,
u6122,0,0,0,,Twitter_User,,u6122,
u6123,0,2995,517.17,1214.49,Twitter_User,,u6123,
u6124,0,0,0,,Twitter_User,,u6124,
u6125,2995,2995,2995,,Twitter_User,,u6125,
u6126,0,0,0,,Twitter_User,,u6126,
u6127,1,1,1,,Twitter_User,,u6127,
u6128,81,81,81,,Twitter_User,,u6128,
u6129,0,1,0.25,0.5,Twitter_User,,u6129,
u613,0,0,0,,Twitter_User,,u613,
u6130,999,999,999,,Twitter_User,,u6130,
u6131,0,34,11,17.05,Twitter_User,,u6131,
u6132,0,0,0,,Twitter_User,,u6132,
u6133,3263,3263,3263,,Twitter_User,,u6133,
u6134,999,999,999,,Twitter_User,,u6134,
u6135,3,3,3,,Twitter_User,,u6135,
u6136,0,0,0,,Twitter_User,,u6136,
u6137,404,404,404,,Twitter_User,,u6137,
u6138,329,329,329,,Twitter_User,,u6138,
u6139,0,0,0,,Twitter_User,,u6139,
u614,0,0,0,,Twitter_User,,u614,
u6140,0,0,0,0,Twitter_User,,u6140,
u6141,1,2,1.5,0.71,Twitter_User,,u6141,
u6142,7,7,7,,Twitter_User,,u6142,
u6143,0,0,0,,Twitter_User,,u6143,
u6144,0,0,0,,Twitter_User,,u6144,
u6145,0,0,0,,Twitter_User,,u6145,
u6146,0,0,0,,Twitter_User,,u6146,
u6147,38,3263,1650.5,2280.42,Twitter_User,,u6147,
u6148,961,961,961,,Twitter_User,,u6148,
u6149,0,0,0,,Twitter_User,,u6149,
u615,62,2995,1717.33,1502.53,Twitter_User,,u615,
u6150,2095,2095,2095,,Twitter_User,,u6150,
u6151,131,131,131,,Twitter_User,,u6151,
u6152,0,11,2,3.14,Twitter_User,,u6152,
u6153,3263,3263,3263,,Twitter_User,,u6153,
u6154,0,0,0,0,Twitter_User,,u6154,
u6155,58,58,58,,Twitter_User,,u6155,
u6156,0,0,0,,Twitter_User,,u6156,
u6157,57,57,57,,Twitter_User,,u6157,
u6158,999,999,999,,Twitter_User,,u6158,
u6159,22,22,22,,Twitter_User,,u6159,
u616,5,435,85,134.26,Twitter_User,,u616,
u6160,0,5,2.5,3.54,Twitter_User,,u6160,
u6161,0,0,0,0,Twitter_User,,u6161,
u6162,0,2888,559.7,1041.11,Twitter_User,,u6162,
u6163,0,0,0,0,Twitter_User,,u6163,
u6164,59,59,59,,Twitter_User,,u6164,
u6165,1,1,1,0,Twitter_User,,u6165,
u6166,1,8,5,3.61,Twitter_User,,u6166,
u6167,23,23,23,,Twitter_User,,u6167,
u6168,0,0,0,,Twitter_User,,u6168,
u6169,1,1,1,,Twitter_User,,u6169,
u617,0,0,0,,Twitter_User,,u617,
u6170,1,1,1,,Twitter_User,,u6170,
u6171,0,0,0,,Twitter_User,,u6171,
u6172,0,12,6,8.49,Twitter_User,,u6172,
u6173,0,0,0,,Twitter_User,,u6173,
u6174,961,961,961,,Twitter_User,,u6174,
u6175,0,0,0,,Twitter_User,,u6175,
u6176,84,84,84,,Twitter_User,,u6176,
u6177,0,3,0.75,1.5,Twitter_User,,u6177,
u6178,0,1,0.2,0.45,Twitter_User,,u6178,
u6179,561,561,561,,Twitter_User,,u6179,
u618,0,1,0.25,0.5,Twitter_User,,u618,
u6180,5,5,5,,Twitter_User,,u6180,
u6181,806,806,806,,Twitter_User,,u6181,
u6182,0,119,19.06,32.68,Twitter_User,,u6182,
u619,0,0,0,,Twitter_User,,u619,
u62,184,3263,1440.67,1615.56,Twitter_User,,u62,
u620,219,219,219,,Twitter_User,,u620,
u621,0,0,0,,Twitter_User,,u621,
u622,119,119,119,,Twitter_User,,u622,
u623,0,0,0,,Twitter_User,,u623,
u624,105,105,105,,Twitter_User,,u624,
u625,0,0,0,,Twitter_User,,u625,
u626,231,231,231,,Twitter_User,,u626,
u627,0,0,0,0,Twitter_User,,u627,
u628,0,0,0,,Twitter_User,,u628,
u629,2995,2995,2995,,Twitter_User,,u629,
u63,375,375,375,,Twitter_User,,u63,
u630,2995,2995,2995,,Twitter_User,,u630,
u631,728,728,728,,Twitter_User,,u631,
u632,3429,3429,3429,,Twitter_User,,u632,
u633,0,15,7.5,10.61,Twitter_User,,u633,
u634,0,10,5,7.07,Twitter_User,,u634,
u635,0,0,0,0,Twitter_User,,u635,
u636,40,57,48.5,12.02,Twitter_User,,u636,
u637,1,1,1,,Twitter_User,,u637,
u638,14,79,46.5,45.96,Twitter_User,,u638,
u639,6,98,52,65.05,Twitter_User,,u639,
u64,0,0,0,,Twitter_User,,u64,
u640,0,22,2.07,5.64,Twitter_User,,u640,
u641,10,561,285.5,389.62,Twitter_User,,u641,
u642,1,1,1,,Twitter_User,,u642,
u643,0,435,28.37,99.09,Twitter_User,,u643,
u644,2,2,2,,Twitter_User,,u644,
u645,2,20,11,12.73,Twitter_User,,u645,
u646,0,0,0,,Twitter_User,,u646,
u647,0,0,0,,Twitter_User,,u647,
u648,1,1,1,,Twitter_User,,u648,
u649,0,0,0,,Twitter_User,,u649,
u65,242,242,242,,Twitter_User,,u65,
u650,2888,2888,2888,,Twitter_User,,u650,
u651,1,5,2,1.73,Twitter_User,,u651,
u652,2995,2995,2995,,Twitter_User,,u652,
u653,0,0,0,0,Twitter_User,,u653,
u654,2095,2995,2659.33,491.65,Twitter_User,,u654,
u655,875,875,875,,Twitter_User,,u655,
u656,1,1,1,,Twitter_User,,u656,
u657,2888,3429,3158.5,382.54,Twitter_User,,u657,
u658,0,0,0,,Twitter_User,,u658,
u659,3263,3263,3263,,Twitter_User,,u659,
u66,2995,2995,2995,,Twitter_User,,u66,
u660,2095,2095,2095,,Twitter_User,,u660,
u661,20,55,38.67,17.62,Twitter_User,,u661,
u662,1,1,1,,Twitter_User,,u662,
u663,0,0,0,,Twitter_User,,u663,
u664,0,0,0,,Twitter_User,,u664,
u665,2,2,2,,Twitter_User,,u665,
u666,5,2995,1500,2114.25,Twitter_User,,u666,
u667,2995,2995,2995,,Twitter_User,,u667,
u668,0,1,0.5,0.71,Twitter_User,,u668,
u669,0,0,0,,Twitter_User,,u669,
u67,0,0,0,,Twitter_User,,u67,
u670,0,0,0,,Twitter_User,,u670,
u671,79,79,79,,Twitter_User,,u671,
u672,0,0,0,,Twitter_User,,u672,
u673,0,0,0,0,Twitter_User,,u673,
u674,2095,2095,2095,,Twitter_User,,u674,
u675,0,3263,1631.5,2307.29,Twitter_User,,u675,
u676,2095,2095,2095,,Twitter_User,,u676,
u677,242,242,242,,Twitter_User,,u677,
u678,0,0,0,,Twitter_User,,u678,
u679,9,9,9,,Twitter_User,,u679,
u68,2888,2888,2888,,Twitter_User,,u68,
u680,0,0,0,,Twitter_User,,u680,
u681,999,999,999,,Twitter_User,,u681,
u682,0,0,0,,Twitter_User,,u682,
u683,1,152,35.4,65.37,Twitter_User,,u683,
u684,2,312,59.44,97.59,Twitter_User,,u684,
u685,0,0,0,,Twitter_User,,u685,
u686,0,0,0,0,Twitter_User,,u686,
u687,73,104,88.5,21.92,Twitter_User,,u687,
u688,0,202,69.67,89.62,Twitter_User,,u688,
u689,2095,2995,2545,636.4,Twitter_User,,u689,
u69,0,0,0,,Twitter_User,,u69,
u690,2,2,2,,Twitter_User,,u690,
u691,156,156,156,,Twitter_User,,u691,
u692,125,125,125,,Twitter_User,,u692,
u693,0,0,0,,Twitter_User,,u693,
u694,0,0,0,,Twitter_User,,u694,
u695,0,0,0,,Twitter_User,,u695,
u696,3263,3263,3263,,Twitter_User,,u696,
u697,875,3263,2069,1688.57,Twitter_User,,u697,
u698,0,0,0,,Twitter_User,,u698,
u699,0,0,0,,Twitter_User,,u699,
u7,1,1,1,,Twitter_User,,u7,
u70,0,93,34.33,51.05,Twitter_User,,u70,
u700,961,3263,2112,1627.76,Twitter_User,,u700,
u701,0,0,0,,Twitter_User,,u701,
u702,2095,2888,2491.5,560.74,Twitter_User,,u702,
u703,2095,2095,2095,,Twitter_User,,u703,
u704,0,0,0,,Twitter_User,,u704,
u705,0,0,0,,Twitter_User,,u705,
u706,0,0,0,,Twitter_User,,u706,
u707,2995,2995,2995,,Twitter_User,,u707,
u708,14,961,487.5,669.63,Twitter_User,,u708,
u709,0,0,0,,Twitter_User,,u709,
u71,2888,2888,2888,,Twitter_User,,u71,
u710,2,2,2,,Twitter_User,,u710,
u711,2888,2888,2888,,Twitter_User,,u711,
u712,0,11,4.67,5.69,Twitter_User,,u712,
u713,7,7,7,,Twitter_User,,u713,
u714,27,27,27,,Twitter_User,,u714,
u715,2888,2888,2888,,Twitter_User,,u715,
u716,23,23,23,,Twitter_User,,u716,
u717,0,0,0,0,Twitter_User,,u717,
u718,133,133,133,,Twitter_User,,u718,
u719,199,199,199,,Twitter_User,,u719,
u72,83,83,83,,Twitter_User,,u72,
u720,2995,2995,2995,,Twitter_User,,u720,
u721,0,0,0,0,Twitter_User,,u721,
u722,3263,3263,3263,,Twitter_User,,u722,
u723,875,875,875,,Twitter_User,,u723,
u724,0,1,0.18,0.39,Twitter_User,,u724,
u725,2095,2095,2095,,Twitter_User,,u725,
u726,561,561,561,,Twitter_User,,u726,
u727,93,93,93,,Twitter_User,,u727,
u728,0,0,0,,Twitter_User,,u728,
u729,0,0,0,0,Twitter_User,,u729,
u73,0,0,0,0,Twitter_User,,u73,
u730,42,131,86.5,62.93,Twitter_User,,u730,
u731,2888,2888,2888,,Twitter_User,,u731,
u732,0,1,0.14,0.38,Twitter_User,,u732,
u733,0,0,0,0,Twitter_User,,u733,
u734,0,0,0,,Twitter_User,,u734,
u735,38,38,38,,Twitter_User,,u735,
u736,2995,2995,2995,,Twitter_User,,u736,
u737,561,561,561,,Twitter_User,,u737,
u738,0,312,108,144.11,Twitter_User,,u738,
u739,0,0,0,,Twitter_User,,u739,
u74,1,1,1,,Twitter_User,,u74,
u740,0,0,0,,Twitter_User,,u740,
u741,0,0,0,,Twitter_User,,u741,
u742,0,0,0,,Twitter_User,,u742,
u743,0,0,0,,Twitter_User,,u743,
u744,2095,2095,2095,,Twitter_User,,u744,
u745,0,0,0,,Twitter_User,,u745,
u746,2888,2888,2888,,Twitter_User,,u746,
u747,0,56,8.64,17.67,Twitter_User,,u747,
